chr1	34295537	34296741	1	1	1	50	0	18
chr1	34295537	34299720	1	1	1	309	1	43
chr1	34296760	34299720	1	1	1	50	0	19
chr1	40010678	40011649	1	1	1	15	0	21
chr1	40010678	40011811	1	1	0	1	0	21
chr1	40010678	40014105	1	1	1	75	1	32
chr1	40011842	40014105	1	1	1	16	0	37
chr1	58565955	58586211	2	2	1	1	0	48
chr1	82735508	82741817	1	1	1	3	0	40
chr1	82735508	82747082	1	1	1	2	0	40
chr1	82735508	82750519	1	1	1	91	0	43
chr1	82747143	82750519	1	1	1	2	0	38
chr2	32292216	32296625	1	1	1	120	0	43
chr2	59926161	59932104	2	2	1	1	0	34
chr2	59932171	59933405	2	2	0	4	0	33
chr2	59932171	59933411	2	2	1	88	0	31
chr2	59932171	59933670	2	2	1	18	0	38
chr2	59933439	59933670	2	2	1	91	0	28
chr2	71849507	71853533	1	1	1	45	0	39
chr2	71849507	71855853	1	1	1	2426	5	45
chr2	71853664	71855853	1	1	1	46	0	41
chr2	75662926	75663570	1	1	1	4	0	19
chr2	91001089	91001461	1	1	1	739	0	25
chr2	91001511	91003210	1	1	1	726	0	25
chr2	91003346	91003810	1	1	1	20	0	36
chr2	91159306	91160316	2	2	1	8	0	47
chr2	91159306	91162027	2	2	1	193	1	47
chr2	91160371	91162027	2	2	1	8	0	38
chr2	91681696	91684668	2	2	1	613	1	50
chr2	153670448	153670848	1	1	1	67	0	43
chr2	153670909	153672215	1	1	1	64	0	50
chr2	168752741	168754433	2	2	1	10336	4	46
chr3	60613521	60614682	1	1	1	83	0	45
chr3	60613521	60615619	1	1	1	21	0	44
chr3	60614737	60615619	1	1	1	83	0	37
chr3	87733505	87734423	1	1	1	2	0	39
chr3	87733505	87735344	1	1	0	182	0	42
chr3	87734553	87735344	1	1	1	2	0	37
chr3	88483947	88484046	2	2	1	164	0	37
chr3	88484155	88484614	2	2	1	165	0	40
chr3	119724187	119724611	2	2	1	1784	0	34
chr3	119724187	119726065	2	2	1	7	0	29
chr3	119724646	119726065	2	2	1	1825	0	38
chr3	129825617	129826823	2	2	1	1	0	36
chr3	139632407	139650143	2	2	0	0	1	13
chr4	31992517	31993403	1	1	0	1	0	21
chr4	31992517	31994873	1	1	1	1977	1	40
chr4	31992517	32002088	1	1	1	637	0	49
chr4	31993425	31994873	1	1	0	1	0	17
chr4	31994955	32002088	1	1	1	1957	0	49
chr4	31995011	32002088	1	1	1	1	0	28
chr4	46468788	46469882	1	1	1	2	1	30
chr4	107009769	107027216	1	1	1	21	0	39
chr4	107009769	107028192	1	1	1	158	0	42
chr4	107027298	107028192	1	1	1	27	0	41
chr5	23565266	23568183	2	2	0	1	0	37
chr5	23565266	23616326	2	2	1	153	1	45
chr5	23568264	23616326	2	2	0	1	0	45
chr5	72958287	72974530	1	1	1	14	0	42
chr5	116482537	116591333	2	2	1	3	0	50
chr5	149184807	149187707	1	1	1	20	0	44
chr5	149184807	149188344	1	1	1	342	0	44
chr5	149187835	149188344	1	1	1	6	0	39
chr5	149187877	149188344	1	1	1	14	0	39
chr6	72634233	72648800	2	2	1	2189	2	42
chr6	72634233	72649119	2	2	1	5246	4	50
chr6	72648843	72649119	2	2	1	2177	1	42
chr6	72648843	72650179	2	2	0	0	1	42
chr6	98939789	98940994	2	2	1	3	0	45
chr6	98939789	98941535	2	2	1	81	0	46
chr6	98939789	98944618	2	2	0	4	0	45
chr6	98941165	98944618	2	2	0	3	0	36
chr6	98941658	98944618	2	2	1	82	0	37
chr6	125162102	125162211	2	2	1	443	12	36
chr6	128371086	128371967	1	1	1	1512	0	42
chr6	128371086	128372530	1	1	1	112	0	49
chr6	128371086	128372533	1	1	1	735	1	46
chr6	128372013	128372504	1	1	0	3	0	26
chr6	128372013	128372530	1	1	1	197	0	47
chr6	128372013	128372533	1	1	1	1280	0	46
chr6	128372013	128372536	1	1	0	5	0	43
chr6	128372018	128372530	1	1	0	1	0	49
chr6	128372018	128372533	1	1	0	30	0	46
chr7	30192593	30192866	2	2	1	1	0	32
chr7	30192901	30193877	2	2	1	1	0	26
chr7	67240441	67244520	2	2	1	12	0	24
chr7	67240441	67251656	2	2	1	613	0	46
chr7	67244545	67251656	2	2	1	12	0	24
chr7	101405603	102001614	1	1	0	7	0	13
chr7	102001660	102002294	1	1	1	339	0	43
chr7	102001660	102007485	1	1	1	4971	2	45
chr7	102002337	102007485	1	1	1	336	0	42
chr7	112839481	112841887	1	1	1	11	3	41
chr7	112839481	112842039	1	1	1	292	3	41
chr7	112839481	112856052	1	1	1	3	0	12
chr7	112839481	112856797	1	1	1	37	0	41
chr7	112841906	112842057	1	1	0	0	3	18
chr7	112841951	112856052	1	1	1	3	0	12
chr7	112841951	112856797	1	1	0	5	0	37
chr7	112842103	112856052	1	1	1	15	0	12
chr7	112842103	112856797	1	1	1	281	3	44
chr7	112842103	112856803	1	1	0	1	0	43
chr7	112856065	112856797	1	1	1	21	0	12
chr7	127980247	127981190	1	1	1	8	0	22
chr7	127981292	127981410	1	1	1	7	0	28
chr7	144861833	144862231	1	1	1	992	2	39
chr7	144861837	144862231	1	1	0	2	0	32
chr7	144862267	144862764	1	1	0	2	0	35
chr7	144862336	144862764	1	1	1	988	2	43
chr8	25532429	25557730	1	1	1	3	0	44
chr8	95100453	95100646	2	2	1	305	0	31
chr8	95100453	95101408	2	2	0	544	0	46
chr8	95100674	95101408	2	2	1	305	0	42
chr8	123268550	123268744	2	2	1	103	0	46
chr9	43027296	43040539	2	2	1	28	0	38
chr9	43027296	43042590	2	2	1	383	0	46
chr9	43040597	43042590	2	2	1	28	0	45
chr9	80093642	80098885	1	1	1	2196	2	26
chr9	80093642	80098892	1	1	0	37	0	14
chr9	80093642	80103693	1	1	1	7227	2	46
chr9	80093642	80103698	1	1	0	1	0	44
chr9	80098907	80101831	1	1	0	1	0	21
chr9	80098907	80103693	1	1	1	2232	2	25
chr9	80099049	80103693	1	1	0	1	0	37
chr9	80101891	80103693	1	1	0	1	0	37
chr9	80103765	80111310	1	1	1	1	0	14
chr9	114597607	114597794	2	2	1	298	0	38
chr9	114597607	114598704	2	2	0	462	0	46
chr9	114597825	114598704	2	2	0	5	0	30
chr9	114597831	114598704	2	2	1	292	0	37
chr11	79458907	79463232	1	1	1	41	0	42
chr11	79458907	79468716	1	1	1	72	1	42
chr11	79463296	79468716	1	1	1	42	0	39
chr11	94112147	94113262	1	1	1	24	0	21
chr11	94112147	94114172	1	1	1	269	1	32
chr11	94113302	94114172	1	1	1	25	0	39
chr11	100481848	100482144	2	2	1	1	0	39
chr11	102310577	102310925	2	2	1	96	1	44
chr11	102310577	102311379	2	2	1	408	0	50
chr11	102310577	102311403	2	2	0	1	0	21
chr11	102311037	102311379	2	2	1	95	1	45
chr12	71952560	71958746	1	1	1	1	0	27
chr12	71952560	71959805	1	1	1	294	0	45
chr12	71952560	71959809	1	1	0	1	0	45
chr12	71958774	71959805	1	1	1	1	0	27
chr12	80205082	80209358	2	2	1	1	0	25
chr12	80209474	80259986	2	2	1	1	0	17
chr12	83811361	83825258	2	2	1	317	0	37
chr12	83811361	83831921	2	2	1	312	0	41
chr12	83825292	83831921	2	2	1	316	0	34
chr12	83825319	83831921	2	2	0	1	0	38
chr12	113133338	113133495	1	1	0	13	0	43
chr12	113133338	113133540	1	1	1	414	0	43
chr12	113133338	113134186	1	1	0	1	0	38
chr12	113133338	113135796	1	1	1	1336	0	30
chr12	113133577	113135796	1	1	1	397	0	29
chr12	113134231	113135796	1	1	0	1	0	29
chr13	46778990	46780625	2	2	0	1	0	39
chr13	46778994	46780625	2	2	1	674	0	42
chr13	46778994	46785245	2	2	1	3362	6	46
chr13	46780665	46785245	2	2	1	682	0	40
chr13	56084286	56089757	2	2	1	8	0	40
chr13	56089858	56096123	2	2	1	8	0	38
chr14	57643224	57643334	2	2	1	2	0	39
chr14	57643224	57648418	2	2	1	186	0	47
chr14	57643490	57648418	2	2	1	2	0	38
chr14	120389164	120395711	1	1	1	379	1	43
chr14	120389164	120395717	1	1	0	2	0	38
chr14	120389164	120396450	1	1	1	68	1	48
chr14	120395766	120396450	1	1	1	397	1	48
chr15	77102940	77105576	2	2	1	180	0	43
chr15	77102940	77113604	2	2	1	18	0	48
chr15	77105670	77113604	2	2	1	180	0	48
chr15	103242719	103243624	1	1	1	2	1	33
chr16	57178021	57181491	2	2	1	24	0	43
chr16	57178021	57182850	2	2	1	1151	0	44
chr16	57181537	57182850	2	2	1	24	0	33
chr16	94686604	94691580	1	1	1	1	0	45
chr17	12979205	13846588	1	1	0	38	0	12
chr17	13837442	13846588	1	1	0	2	0	12
chr17	13846613	13848354	1	1	0	7	0	21
chr17	13846640	13848354	1	1	1	382	2	21
chr17	13846640	13849107	1	1	1	13692	17	48
chr17	13846640	13849113	1	1	0	97	0	48
chr17	13848376	13849107	1	1	1	384	2	26
chr17	13848376	13849113	1	1	0	7	0	21
chr17	45570567	45570665	2	2	1	1016	1	42
chr17	45570800	45571017	2	2	1	1007	2	23
chr17	46590452	46590758	2	2	1	0	1	11
chr18	53948155	53948644	1	1	1	1710	1	33
chr18	53948155	53953244	1	1	1	11152	13	45
chr18	53948669	53953244	1	1	1	1699	1	26
chr18	53948673	53953244	1	1	0	2	0	28
chr19	7281256	7281797	2	4	1	84	0	40
chr19	7281256	7282725	2	2	1	391	0	36
chr19	7281960	7282725	2	2	1	86	0	33
