chr1	34295537	34296741	1	1	1	80	0	18
chr1	34295537	34299720	1	1	1	19	0	39
chr1	34296760	34299720	1	1	1	80	0	18
chr1	40010678	40011649	1	1	1	89	1	21
chr1	40010678	40011783	1	1	0	2	0	21
chr1	40010678	40011811	1	1	0	7	0	21
chr1	40010678	40014105	1	1	1	24	1	32
chr1	40011842	40014105	1	1	1	95	1	37
chr1	40011842	40014111	1	1	0	1	0	43
chr1	82735508	82741817	1	1	1	1	0	20
chr1	82735508	82750519	1	1	1	63	0	41
chr2	32292216	32293314	1	1	1	7	0	43
chr2	32292216	32296625	1	1	1	93	0	43
chr2	32293396	32296625	1	1	1	7	0	39
chr2	59926161	59932104	2	2	1	3	0	20
chr2	59932171	59933405	2	2	0	84	0	37
chr2	59932171	59933411	2	2	1	413	0	31
chr2	59932171	59933670	2	2	1	3	0	38
chr2	59933439	59933670	2	2	1	487	0	28
chr2	71849507	71853533	1	1	1	638	1	40
chr2	71849507	71853890	1	1	0	2	0	39
chr2	71849507	71855853	1	1	1	3090	2	43
chr2	71849507	71855876	1	1	0	6	0	38
chr2	71853664	71855853	1	1	1	656	2	42
chr2	71853948	71855853	1	1	0	3	0	40
chr2	75662926	75663570	1	1	1	15	0	40
chr2	91001089	91001461	1	1	1	516	0	34
chr2	91001089	91003299	1	1	0	1	0	33
chr2	91001511	91003210	1	1	1	511	0	25
chr2	91001511	91003299	1	1	0	2	0	46
chr2	91003346	91003810	1	1	1	13	0	36
chr2	91130455	91159272	2	2	0	1	0	13
chr2	91159306	91160316	2	2	1	155	0	47
chr2	91159306	91162027	2	2	1	360	0	47
chr2	91160371	91162027	2	2	1	151	0	42
chr2	91681696	91682025	2	2	1	1	0	50
chr2	91681696	91684668	2	2	1	195	0	50
chr2	91682110	91684668	2	2	0	1	0	38
chr2	153670448	153672215	1	1	1	1	0	50
chr3	60422418	60613472	1	1	0	0	8	15
chr3	60613521	60614682	1	1	1	1055	6	49
chr3	60613521	60614688	1	1	0	1	0	44
chr3	60613521	60615619	1	1	1	1010	4	46
chr3	60614737	60615619	1	1	1	1060	6	39
chr3	87733505	87734423	1	1	1	8	0	39
chr3	87733505	87735344	1	1	0	5	0	39
chr3	87734553	87735344	1	1	1	8	0	37
chr3	88483947	88484046	2	2	1	364	0	42
chr3	88483947	88484614	2	2	0	1	0	38
chr3	88484077	88484614	2	2	0	1	0	30
chr3	88484155	88484614	2	2	1	364	0	39
chr3	119718834	119724601	2	2	0	0	1	20
chr3	119724187	119724611	2	2	1	5428	0	34
chr3	119724187	119726065	2	2	1	20	0	29
chr3	119724646	119726065	2	2	1	5539	1	38
chr3	129825617	129826823	2	2	1	3	0	36
chr4	31992517	31994873	1	1	1	309	0	39
chr4	31992517	32002088	1	1	1	3109	6	49
chr4	31994955	32002088	1	1	1	306	0	49
chr4	107009769	107027216	1	1	1	8	0	38
chr4	107009769	107028192	1	1	1	87	0	41
chr4	107027298	107028192	1	1	1	10	0	41
chr4	141463408	141463672	1	1	1	1	0	35
chr4	141463796	141464236	1	1	1	1	0	10
chr5	23565266	23616326	2	2	1	531	0	46
chr5	72958287	72965803	1	1	1	2	0	40
chr5	72958287	72974530	1	1	1	75	0	42
chr5	72965882	72974530	1	1	1	2	0	41
chr5	116477146	116482389	2	2	1	1	0	32
chr5	116482532	116591333	2	2	0	3	0	45
chr5	116482537	116513708	2	2	0	1	0	42
chr5	116482537	116591333	2	2	1	976	4	50
chr5	149184807	149187707	1	1	1	17	0	45
chr5	149184807	149188344	1	1	1	582	1	44
chr5	149187835	149188344	1	1	1	2	0	39
chr5	149187877	149188344	1	1	1	15	0	39
chr6	47576665	47577543	2	2	1	1	0	41
chr6	47577668	47594893	2	2	1	4	0	35
chr6	98939789	98941535	2	2	1	95	0	46
chr6	98939789	98944618	2	2	0	12	0	45
chr6	98941658	98944618	2	2	1	95	0	37
chr6	125162102	125162211	2	2	1	299	4	43
chr6	128371086	128371967	1	1	1	2922	1	45
chr6	128371086	128372530	1	1	1	3	0	49
chr6	128371086	128372533	1	1	1	15	0	46
chr6	128371086	128372536	1	1	0	1	0	43
chr6	128372013	128372504	1	1	0	9	0	26
chr6	128372013	128372509	1	1	0	3	0	31
