chr1	34295537	34296741	1	1	1	144	0	18
chr1	34295537	34299720	1	1	1	31	0	39
chr1	34296760	34299720	1	1	1	144	0	18
chr1	40010678	40011649	1	1	1	171	0	21
chr1	40010678	40011783	1	1	0	3	0	21
chr1	40010678	40014105	1	1	1	73	2	32
chr1	40011842	40014105	1	1	1	170	0	40
chr1	82735508	82741817	1	1	1	3	0	40
chr1	82735508	82747082	1	1	1	2	0	40
chr1	82735508	82750519	1	1	1	72	0	42
chr1	82747143	82750519	1	1	1	3	0	38
chr2	32292216	32293314	1	1	1	16	0	43
chr2	32292216	32296625	1	1	1	151	0	43
chr2	32293396	32296625	1	1	1	16	0	38
chr2	59926161	59932104	2	2	1	1	0	25
chr2	59932171	59933405	2	2	0	97	0	33
chr2	59932171	59933411	2	2	1	603	0	31
chr2	59933439	59933670	2	2	1	694	0	28
chr2	71849507	71853533	1	1	1	898	2	43
chr2	71849507	71853548	1	1	0	1	0	39
chr2	71849507	71855853	1	1	1	6186	7	46
chr2	71849507	71855868	1	1	0	11	0	46
chr2	71853664	71855853	1	1	1	927	3	42
chr2	75662926	75663570	1	1	1	3	0	27
chr2	91001089	91001461	1	1	1	631	0	24
chr2	91001089	91003299	1	1	0	2	0	33
chr2	91001511	91003210	1	1	1	630	0	26
chr2	91001511	91003299	1	1	0	2	0	46
chr2	91003238	91003810	1	1	0	3	0	27
chr2	91003346	91003810	1	1	1	17	0	36
chr2	91159306	91160316	2	2	1	249	0	47
chr2	91159306	91162027	2	2	1	775	0	47
chr2	91160371	91162027	2	2	1	252	0	39
chr2	91681696	91682025	2	2	1	1	0	50
chr2	91681696	91684668	2	2	1	297	1	50
chr2	91682110	91684668	2	2	0	1	0	38
chr2	153670448	153672215	1	1	1	2	0	50
chr3	60422418	60613472	1	1	0	0	3	15
chr3	60613521	60614682	1	1	1	1684	3	45
chr3	60613521	60614688	1	1	0	1	0	38
chr3	60613521	60615619	1	1	1	1786	1	46
chr3	60614737	60615619	1	1	1	1685	3	38
chr3	87733505	87734423	1	1	1	12	0	39
chr3	87733505	87734456	1	1	0	1	0	39
chr3	87733505	87735344	1	1	0	7	0	39
chr3	87734553	87735344	1	1	1	13	0	37
chr3	88483947	88484046	2	2	1	404	1	38
chr3	88484077	88484614	2	2	0	1	0	30
chr3	88484155	88484614	2	2	1	396	1	42
chr3	119724187	119724611	2	2	1	4956	5	34
chr3	119724187	119726065	2	2	1	13	0	29
chr3	119724646	119726065	2	2	1	5102	7	38
chr4	31992517	31994873	1	1	1	331	0	40
chr4	31992517	32002055	1	1	0	2	0	38
chr4	31992517	32002088	1	1	1	4359	7	49
chr4	31994955	32002088	1	1	1	336	0	49
chr4	107009769	107027216	1	1	1	13	0	38
chr4	107009769	107028192	1	1	1	174	1	42
chr4	107027298	107028192	1	1	1	19	0	41
chr4	139473637	139476130	1	1	1	1	0	7
chr5	13042670	13661475	1	1	0	4	0	13
chr5	23565266	23616326	2	2	1	1124	1	49
chr5	72958287	72965803	1	1	1	4	0	40
chr5	72958287	72974530	1	1	1	112	0	41
chr5	72965882	72974530	1	1	1	4	0	41
chr5	116482532	116591333	2	2	0	3	0	37
chr5	116482537	116591333	2	2	1	1077	2	50
chr5	149184807	149187707	1	1	1	13	0	43
chr5	149184807	149188344	1	1	1	610	1	44
chr5	149187835	149188344	1	1	1	2	0	39
chr5	149187864	149188344	1	1	0	1	0	39
chr5	149187877	149188344	1	1	1	11	0	39
chr6	47577668	47594893	2	2	1	1	0	26
chr6	98939789	98941535	2	2	1	248	1	47
chr6	98939789	98941539	2	2	0	1	0	45
chr6	98939789	98944618	2	2	0	17	0	45
chr6	98941658	98944618	2	2	1	247	1	37
chr6	125162102	125162211	2	2	1	414	16	36
chr6	128371086	128371967	1	1	1	4204	3	45
chr6	128371086	128372530	1	1	1	6	0	49
chr6	128371086	128372533	1	1	1	30	0	46
chr6	128372013	128372278	1	1	0	2	0	27
chr6	128372013	128372504	1	1	0	24	0	26
