chr1	34295537	34296741	1	1	1	197	0	18
chr1	34295537	34299720	1	1	1	42	0	38
chr1	34296760	34299720	1	1	1	197	0	19
chr1	40010678	40011649	1	1	1	53	0	32
chr1	40010678	40011811	1	1	0	4	0	21
chr1	40010678	40014105	1	1	1	18	1	32
chr1	40011842	40014105	1	1	1	55	0	37
chr1	82735508	82747082	1	1	1	3	0	40
chr1	82735508	82750519	1	1	1	49	0	41
chr1	82747143	82750519	1	1	1	3	0	38
chr2	32292216	32293314	1	1	1	8	0	43
chr2	32292216	32296625	1	1	1	80	0	43
chr2	32293396	32296625	1	1	1	8	0	38
chr2	59932171	59933405	2	2	0	74	0	37
chr2	59932171	59933411	2	2	1	363	0	32
chr2	59933439	59933670	2	2	1	434	0	28
chr2	71849507	71853533	1	1	1	1543	3	43
chr2	71849507	71853820	1	1	0	2	0	37
chr2	71849507	71853875	1	1	0	2	0	15
chr2	71849507	71853890	1	1	0	1	0	39
chr2	71849507	71855853	1	1	1	4113	6	43
chr2	71853664	71855853	1	1	1	1551	3	43
chr2	71853664	71855868	1	1	0	3	0	46
chr2	71853891	71855853	1	1	0	5	0	40
chr2	71853948	71855853	1	1	0	1	0	40
chr2	75662926	75663570	1	1	1	2	0	39
chr2	91001089	91001461	1	1	1	699	0	27
chr2	91001511	91003210	1	1	1	694	0	25
chr2	91001511	91003299	1	1	0	3	0	46
chr2	91003346	91003810	1	1	1	11	0	43
chr2	91159300	91162027	2	2	0	2	0	41
chr2	91159306	91160316	2	2	1	203	2	47
chr2	91159306	91162027	2	2	1	543	0	47
chr2	91160371	91162027	2	2	1	209	1	41
chr2	91681696	91684668	2	2	1	195	0	50
chr2	153670448	153672215	1	1	1	3	1	50
chr2	153713625	153714954	1	1	1	0	1	50
chr3	60422418	60613472	1	1	0	0	5	15
chr3	60613521	60614682	1	1	1	3215	10	45
chr3	60613521	60614688	1	1	0	3	0	38
chr3	60613521	60615619	1	1	1	3093	3	45
chr3	60614737	60615619	1	1	1	3182	10	47
chr3	87733505	87734423	1	1	1	6	0	39
chr3	87733505	87735344	1	1	0	19	0	39
chr3	87734553	87735344	1	1	1	6	0	37
chr3	88483947	88484046	2	2	1	177	3	38
chr3	88483947	88484614	2	2	0	1	0	26
chr3	88484155	88484614	2	2	1	178	3	39
chr3	88484666	88537145	2	2	0	0	3	12
chr3	119724187	119724611	2	2	1	7125	3	34
chr3	119724187	119726065	2	2	1	72	0	29
chr3	119724646	119726065	2	2	1	7389	3	38
chr4	31992517	31994873	1	1	1	311	0	40
chr4	31992517	32002088	1	1	1	3646	4	49
chr4	31994955	32002088	1	1	1	304	0	49
chr4	107009769	107027216	1	1	1	18	0	39
chr4	107009769	107028192	1	1	1	276	0	41
chr4	107009769	107030861	1	1	1	2	0	38
chr4	107027298	107028192	1	1	1	22	0	41
chr4	107031092	107036935	1	1	1	2	0	28
chr5	23565266	23569656	2	2	0	1	0	40
chr5	23565266	23610849	2	2	0	2	0	37
chr5	23565266	23616326	2	2	1	2712	0	49
chr5	23569704	23616326	2	2	0	1	0	45
chr5	23610909	23616326	2	2	0	2	0	45
chr5	72958287	72965803	1	1	1	3	0	40
chr5	72958287	72974530	1	1	1	115	0	42
chr5	72965882	72974530	1	1	1	3	0	41
chr5	116482532	116591333	2	2	0	3	0	37
chr5	116482537	116591333	2	2	1	1183	4	50
chr5	116566843	116591333	2	2	0	0	1	43
chr5	149184807	149187707	1	1	1	14	0	43
chr5	149184807	149188344	1	1	1	546	1	45
chr5	149187835	149188344	1	1	1	1	0	39
chr5	149187877	149188344	1	1	1	14	0	39
chr6	47577668	47594893	2	2	1	1	0	26
chr6	98939789	98941535	2	2	1	95	0	46
chr6	98939789	98944618	2	2	0	21	0	45
chr6	98941658	98944618	2	2	1	97	0	36
chr6	125162102	125162211	2	2	1	156	7	43
chr6	128371086	128371967	1	1	1	4768	0	45
chr6	128371086	128372530	1	1	1	5	0	49
chr6	128371086	128372533	1	1	1	11	0	46
chr6	128372013	128372278	1	1	0	2	0	27
chr6	128372013	128372504	1	1	0	21	0	26
chr6	128372013	128372509	1	1	0	6	0	31
chr6	128372013	128372530	1	1	1	611	1	49
chr6	128372013	128372533	1	1	1	4019	0	46
chr6	128372013	128372536	1	1	0	1	0	43
chr6	128372013	128372539	1	1	0	1	0	40
chr6	128372018	128372530	1	1	0	4	0	49
chr6	128372018	128372533	1	1	0	71	0	46
chr6	128372306	128372533	1	1	0	2	0	27
chr7	25724845	25725923	2	2	1	1	0	41
chr7	67240441	67244520	2	2	1	327	1	40
chr7	67240441	67251656	2	2	1	2730	1	46
chr7	67244545	67251656	2	2	1	326	1	24
chr7	102001660	102002294	1	1	1	1494	1	43
chr7	102001660	102007485	1	1	1	499	0	44
chr7	102001665	102002300	1	1	0	0	1	36
chr7	102002337	102007485	1	1	1	1488	2	42
chr7	112839481	112841887	1	1	1	5	0	41
chr7	112839481	112842039	1	1	1	68	0	41
chr7	112839481	112856797	1	1	1	6	0	41
chr7	112841951	112856052	1	1	1	1	0	12
chr7	112842103	112856052	1	1	1	66	0	12
chr7	112842103	112856797	1	1	1	3	0	37
chr7	112856065	112856797	1	1	1	67	0	12
chr7	127980247	127981190	1	1	1	6	0	2
chr7	127981292	127981410	1	1	1	9	0	6
chr8	25532429	25557730	1	1	1	7	0	44
chr8	47528031	47529328	2	2	1	1	0	4
chr8	95100453	95100646	2	2	1	778	1	46
chr8	95100453	95101408	2	2	0	198	1	46
chr8	95100674	95101408	2	2	1	775	1	42
chr8	95100700	95101408	2	2	0	3	0	44
chr8	123268550	123268744	2	2	1	129	0	46
chr9	43027296	43040539	2	2	1	153	0	39
chr9	43027296	43042590	2	2	1	117	0	47
chr9	43040597	43042590	2	2	1	153	0	46
chr9	80093642	80098885	1	1	1	9385	4	30
chr9	80093642	80098892	1	1	0	220	0	18
chr9	80093642	80103693	1	1	1	351	0	45
chr9	80098907	80099016	1	1	0	1	0	21
chr9	80098907	80099991	1	1	0	1	0	21
chr9	80098907	80101831	1	1	0	3	0	21
chr9	80098907	80103693	1	1	1	9606	4	29
chr9	80098907	80103698	1	1	0	7	0	21
chr9	80099049	80103693	1	1	0	1	0	37
chr9	80100067	80103693	1	1	0	1	0	37
chr9	80101891	80103693	1	1	0	2	0	37
chr9	114597607	114597794	2	2	1	551	0	38
chr9	114597607	114598704	2	2	0	22	0	42
chr9	114597825	114598704	2	2	0	8	0	30
chr9	114597831	114598704	2	2	1	543	0	36
chr11	79458907	79463232	1	1	1	16	0	42
chr11	79458907	79468716	1	1	1	130	0	43
chr11	79463296	79468716	1	1	1	17	0	39
chr11	94112147	94113262	1	1	1	166	0	23
chr11	94112147	94114172	1	1	1	444	0	32
chr11	94113302	94114172	1	1	1	171	0	39
chr11	102310577	102310925	2	2	1	39	0	46
chr11	102310577	102311379	2	2	1	619	0	45
chr11	102311037	102311379	2	2	1	39	0	45
chr12	71952560	71958746	1	1	1	67	0	27
chr12	71952560	71959805	1	1	1	51	0	43
chr12	71958774	71959805	1	1	1	67	0	29
chr12	83811361	83811669	2	2	0	1	0	37
chr12	83811361	83825258	2	2	1	95	0	37
chr12	83811361	83831921	2	2	1	379	2	44
chr12	83811744	83831921	2	2	0	1	0	38
chr12	83825292	83831921	2	2	1	94	0	34
chr12	83825334	83831921	2	2	0	1	0	38
chr12	113133331	113133540	1	1	0	1	3	36
chr12	113133338	113133495	1	1	0	150	17	46
chr12	113133338	113133540	1	1	1	2460	64	43
chr12	113133338	113135796	1	1	1	24	0	29
chr12	113133577	113134761	1	1	0	3	0	21
chr12	113133577	113134800	1	1	0	15	0	16
chr12	113133577	113135796	1	1	1	2468	84	29
chr12	113134813	113135796	1	1	0	17	0	29
chr12	113134817	113135796	1	1	0	1	0	16
chr13	46778994	46780625	2	2	1	898	2	42
chr13	46778994	46785245	2	2	1	2626	5	50
chr13	46780665	46785245	2	2	1	906	2	39
chr13	56084286	56089757	2	2	1	39	0	41
chr13	56084286	56096123	2	2	0	1	0	41
chr13	56089858	56096123	2	2	1	40	0	41
chr14	8171531	8172763	2	2	1	1	0	35
chr14	8172818	8172890	2	2	1	1	0	41
chr14	57643224	57643334	2	2	1	1	0	39
chr14	57643224	57648418	2	2	1	81	0	49
chr14	57643506	57648418	2	2	0	1	0	38
chr14	120389164	120395711	1	1	1	222	0	39
chr14	120389164	120396450	1	1	1	521	0	48
chr14	120395766	120396450	1	1	1	226	0	48
chr15	77102940	77105576	2	2	1	206	0	42
chr15	77102940	77113604	2	2	1	15	0	48
chr15	77105670	77113604	2	2	1	207	0	48
chr16	57178021	57181491	2	2	1	353	0	44
chr16	57178021	57182850	2	2	1	97	0	43
chr16	57181507	57182850	2	2	0	1	0	15
chr16	57181537	57182850	2	2	1	351	0	34
chr17	12979205	13846588	1	1	0	68	1	12
chr17	13846613	13848354	1	1	0	7	0	21
chr17	13846640	13848354	1	1	1	5892	8	22
chr17	13846640	13849107	1	1	1	5535	5	47
chr17	13846640	13849113	1	1	0	45	1	47
chr17	13848376	13849107	1	1	1	5894	9	29
chr17	13848376	13849113	1	1	0	3	0	21
chr17	45570567	45570665	2	2	1	358	0	40
chr17	45570800	45571017	2	2	1	369	0	21
chr18	53948155	53948644	1	1	1	17714	9	28
chr18	53948155	53948651	1	1	0	1	0	17
chr18	53948155	53953244	1	1	1	2620	2	45
chr18	53948155	53953268	1	1	0	2	0	40
chr18	53948666	53953244	1	1	0	10	0	21
chr18	53948669	53953244	1	1	1	17678	8	37
chr18	53948669	53953268	1	1	0	2	0	24
chr18	64515409	64516415	2	2	1	1	0	30
chr19	7281251	7282725	2	2	0	4	0	31
chr19	7281256	7281797	2	4	1	164	0	39
chr19	7281256	7282725	2	2	1	2084	0	36
chr19	7281960	7282725	2	2	1	179	0	36
chrX	73952667	73952825	2	2	1	2	0	10
